taxon.name	variable	type	covariate	posterior.prob.neg.slope	standard.linear.model	in.95CI	mean	median	sd	mad	q2.5	q97.5	rhat	ess bulk	ess tail
Mertensia virginica	slope	cessation (C)	Latitude	0.88475			-1.008052055113	-0.9946065	0.856795849181697	0.8610399651	-2.69627325	0.634375725000001	1.00039681760972	4513.40546844686	2827.79950049786
Mertensia virginica	slope	cessation (C)	Elevation	0.1315			0.006357579545475	0.00640564	0.00578571258346315	0.005873030793	-0.00506369975	0.0174473875	1.00085880429957	4784.96149831848	3067.06792588943
Mertensia virginica	slope	cessation (C)	Year	1			-0.100547128925	-0.100386	0.0165983820022852	0.0169431528	-0.132971275	-0.0685916425	1.0000485155523	5350.32944297494	3366.50201881966
Mertensia virginica	slope	cessation (C)	AnnualMonthlyAverageTemp	0.29775			0.55614852042345	0.5519875	1.05453157957773	1.0619085435	-1.4850515	2.631232	1.0007636887263	3117.38615749593	2829.1774481867
Mertensia virginica	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.99825			-1.256677359725	-1.26243	0.404960859303414	0.388745133	-2.064954	-0.446984175	0.99991739573163	5369.63986544117	3196.22850108002
Mertensia virginica	slope	observed times (T)	SpringMonthlyAverageTemp	1	-4.00399294284798	TRUE	-4.03849435	-4.03767	0.545640591272486	0.528161424	-5.1089355	-2.9601555	1.00024858868078	4128.74500901678	2823.20691533887
Mertensia virginica	slope	observed times (T)	Latitude	0.241	0.157426568034075	TRUE	0.544959645725	0.5418845	0.792914041334915	0.78787743573	-1.00882075	2.076988	1.00011091024074	3797.23232427596	3057.49725477281
Mertensia virginica	slope	observed times (T)	Elevation	0.63675	0.000744385645000383	TRUE	-0.0018984016681375	-0.00185213	0.00535206032990793	0.005356581909	-0.0125330025	0.0085824265	1.00114997401088	4192.96061337743	3100.23728339828
Mertensia virginica	slope	observed times (T)	Year	0.99925	-0.0445988721429817	TRUE	-0.053434031155	-0.05332725	0.0153361912716116	0.01546470408	-0.0834076075	-0.023755685	1.00130145668016	4638.54101449789	3063.3320043214
Mertensia virginica	slope	observed times (T)	AnnualMonthlyAverageTemp	0.4415	0.653589341414731	TRUE	0.1336351888495	0.1425595	0.965401180868622	0.9836554329	-1.776532	2.014365	1.00070997551459	2746.80207584109	2724.59360821811
Mertensia virginica	slope	observed times (T)	FirstQuarterMonthlyAverageTemp	0.98625	-1.18759646834146	TRUE	-0.8334077260332	-0.8306435	0.364818291457397	0.3544222017	-1.559991	-0.0963692699999998	1.00081766985711	4688.20453984019	2803.81241400163
Mertensia virginica	slope	first onset (Ok1): N=500	SpringMonthlyAverageTemp	1			-4.5450416625	-4.53655	0.555192685779538	0.55945911	-5.6203945	-3.44902175	0.999972736090855	3573.38296337816	2765.9062899544
Mertensia virginica	slope	first onset (Ok1): N=500	Latitude	0.0045			2.0979714417275	2.107665	0.820860463723233	0.816490059	0.461862125	3.72193575	1.00035669418915	3238.71297637091	2863.41451941455
Mertensia virginica	slope	first onset (Ok1): N=500	Elevation	0.96775			-0.01015438188275	-0.0101555	0.0054732963873135	0.00547753983	-0.0209204125	0.000596954975000001	1.00130198804388	3669.14375040831	3120.53890706438
Mertensia virginica	slope	first onset (Ok1): N=500	Year	0.649			-0.0063209354898125	-0.00586413	0.0157602228909534	0.015751134987	-0.037012135	0.02416656	1.00242831867732	4081.76427418733	3109.73724196791
Mertensia virginica	slope	first onset (Ok1): N=500	AnnualMonthlyAverageTemp	0.611			-0.28887810385225	-0.2818595	0.996355169125704	1.0201607514	-2.2842315	1.6361135	1.00157180909401	2238.55930881434	2520.03888612866
Mertensia virginica	slope	first onset (Ok1): N=500	FirstQuarterMonthlyAverageTemp	0.873			-0.41013806312925	-0.4121605	0.373005942118248	0.3640086933	-1.1269075	0.33627185	1.00120648291384	3691.2843819211	2978.89934565222
Mertensia virginica	slope	last cessation (CkN): N=500	SpringMonthlyAverageTemp	1			-3.5319471575	-3.531605	0.594611098739656	0.571282845	-4.69132725	-2.3511775	1.00061448377131	4411.02040034724	2946.81009748039
Mertensia virginica	slope	last cessation (CkN): N=500	Latitude	0.88475			-1.008052055113	-0.9946065	0.856795849181697	0.8610399651	-2.69627325	0.634375725000001	1.00039681760972	4513.40546844686	2827.79950049786
Mertensia virginica	slope	last cessation (CkN): N=500	Elevation	0.1315			0.006357579545475	0.00640564	0.00578571258346315	0.005873030793	-0.00506369975	0.0174473875	1.00085880429957	4784.96149831848	3067.06792588943
Mertensia virginica	slope	last cessation (CkN): N=500	Year	1			-0.100547128925	-0.100386	0.0165983820022852	0.0169431528	-0.132971275	-0.0685916425	1.0000485155523	5350.32944297494	3366.50201881966
Mertensia virginica	slope	last cessation (CkN): N=500	AnnualMonthlyAverageTemp	0.29775			0.55614852042345	0.5519875	1.05453157957773	1.0619085435	-1.4850515	2.631232	1.0007636887263	3117.38615749593	2829.1774481867
Mertensia virginica	slope	last cessation (CkN): N=500	FirstQuarterMonthlyAverageTemp	0.99825			-1.256677359725	-1.26243	0.404960859303414	0.388745133	-2.064954	-0.446984175	0.99991739573163	5369.63986544117	3196.22850108002
Mertensia virginica	sigma						8.93275656	8.924745	0.482406873093314	0.477797501999999	8.01759425	9.918008	1.00172736137641	4567.63883148386	2562.98388333169
Podophyllum peltatum	anchor	onset (O)					116.976357	116.978	0.323278900274733	0.330619799999998	116.32595	117.589025	1.00059747941439	4364.65720433826	2631.95300257153
Podophyllum peltatum	anchor	duration (D)					11.338810425	11.33365	0.236623769813875	0.23654883	10.88989	11.81722	1.00001110772166	3655.7064944666	2242.40556712412
Podophyllum peltatum	anchor	cessation (C)					128.31517275	128.314	0.34067039420356	0.343963199999999	127.639975	128.98205	1.00094940604415	3932.48597805999	2820.08000200157
Podophyllum peltatum	anchor	observed (T)					122.64576025	122.651	0.310303330322347	0.309863400000005	122.022925	123.244025	1.00141453737126	4179.1119320093	2408.00083991894
Podophyllum peltatum	anchor	first onset (Ok1): N=500					97.515296125	97.52785	0.953250055163598	0.94026492	95.5956625	99.3361825	1.00059406840605	4294.21791696052	3000.58641910913
Podophyllum peltatum	anchor	last cessation (CkN): N=500					147.77622625	147.7725	0.778583787552436	0.79244969999997	146.30095	149.339125	1.00124035257789	4434.54550182283	2747.08955269507
Podophyllum peltatum	intercept	onset (O)					133.7268021	133.667	24.6833606939095	24.3361377	86.2506	181.405475	1.00066745507528	4294.47592096394	3060.42638067328
Podophyllum peltatum	intercept	duration (D)					87.2696294	87.3894	18.4538530498103	18.73279926	51.0378475	122.714275	1.00031976278805	4127.53865866271	3023.92673086985
Podophyllum peltatum	intercept	cessation (C)					220.9964335	221.091	25.3076153121798	25.4243661	171.00735	270.552825	1.00031235521822	5901.12507496384	3331.92418868249
Podophyllum peltatum	intercept	observed (T)			186.826844717231	TRUE	177.361610325	177.833	23.2322059569772	23.1915705	132.040125	222.33215	1.00024528821771	5106.44962623165	3258.52076377908
Podophyllum peltatum	intercept	first onset (Ok1): N=500					114.265744025	114.3165	24.6771181486564	24.26326791	66.7475325	162.0756	1.00067066088508	4287.27192675365	3050.10303790388
Podophyllum peltatum	intercept	last cessation (CkN): N=500					240.4574885	240.48	25.3286632955226	25.3502361	190.66805	289.846975	1.00022781518838	5917.99596613499	3302.023587708
Podophyllum peltatum	slope	onset (O)	SpringMonthlyAverageTemp	1			-3.0663961325	-3.066435	0.373926523838541	0.377603394	-3.81329	-2.3347325	1.00152888494886	3072.19135151267	2639.03123871409
Podophyllum peltatum	slope	onset (O)	Latitude	0.001			1.252167203375	1.25498	0.402555553624371	0.3961195854	0.4528428	2.02678225	1.0013414381542	2336.74828503264	2423.77836921043
Podophyllum peltatum	slope	onset (O)	Elevation	0.01725			0.0066128753358675	0.00659069	0.00310489132391766	0.003183609219	0.00050154965	0.012581985	1.00065554164371	2765.25148278077	3081.04082755232
Podophyllum peltatum	slope	onset (O)	Year	0.922			-0.014668477620437	-0.01472285	0.0103184675613802	0.010473627549	-0.03472212	0.005640653	1.00114637250616	3740.34571518578	2595.25855097193
Podophyllum peltatum	slope	onset (O)	AnnualMonthlyAverageTemp	0.5515			-0.0863008482765	-0.08445905	0.632310138011391	0.623714994	-1.363509	1.16004025	0.999991262845737	2111.78699731257	2524.07605067147
Podophyllum peltatum	slope	onset (O)	FirstQuarterMonthlyAverageTemp	0.98525			-0.553807519438	-0.5568135	0.252070102261305	0.2536180038	-1.04514	-0.0662541049999999	0.999595458655991	3163.95740120284	2792.06168764177
Podophyllum peltatum	slope	duration (D)	SpringMonthlyAverageTemp	0.96775			-0.5249759476845	-0.524336	0.285254451137611	0.2788607514	-1.06261	0.0382178500000001	1.00100743698612	3086.1711534794	2527.23900104689
Podophyllum peltatum	slope	duration (D)	Latitude	0.99775			-0.8452020280075	-0.852262	0.312336403070912	0.3077084409	-1.45551275	-0.2184443	1.00111622253555	2549.57238488645	2114.70332831821
Podophyllum peltatum	slope	duration (D)	Elevation	0.042			0.00424803268327	0.00425024	0.00240483936831143	0.002381626401	-0.000617880675	0.008830674	1.00054875578973	2817.68517664013	3162.22265613159
Podophyllum peltatum	slope	duration (D)	Year	0.9875			-0.018148876336925	-0.018128	0.00802726682586851	0.00795377835	-0.0341211525	-0.002605444	1.00006527537111	3909.88732329597	3123.91001937643
Podophyllum peltatum	slope	duration (D)	AnnualMonthlyAverageTemp	0.65925			-0.210937206126693	-0.202591	0.490383245878514	0.4907976801	-1.18945225	0.705346475	1.00228003504875	1771.40847333429	2243.61730835803
Podophyllum peltatum	slope	duration (D)	FirstQuarterMonthlyAverageTemp	0.3455			0.074946554423875	0.07419405	0.185402589784883	0.19090135512	-0.294666375	0.435132075	1.00005809628989	2967.95154659975	2857.95186447654
Podophyllum peltatum	slope	cessation (C)	SpringMonthlyAverageTemp	1			-3.59137198	-3.592245	0.38596010933117	0.381005961	-4.348005	-2.820862	0.999984500686313	4449.5015528481	2596.20673771905
Podophyllum peltatum	slope	cessation (C)	Latitude	0.15975			0.406965153566	0.4018535	0.419366517360384	0.4112117121	-0.436549675	1.2425525	1.00202657438063	3395.99016355528	2949.56286122572
Podophyllum peltatum	slope	cessation (C)	Elevation	0.0005			0.010860907628625	0.010873	0.00323256894083973	0.00322361718	0.004536759	0.01720333	1.00040095194239	3676.24305168296	3132.86850680533
Podophyllum peltatum	slope	cessation (C)	Year	0.99825			-0.0328173533894	-0.03289555	0.010858208644352	0.01055752047	-0.0541646	-0.0116954875	1.00016528042813	4896.61921596272	3682.21373766107
Podophyllum peltatum	slope	cessation (C)	AnnualMonthlyAverageTemp	0.67475			-0.29723802695325	-0.291416	0.659914727728119	0.6620142585	-1.57664275	1.00337975	1.00052380283009	3186.78556818628	2899.46701416968
Podophyllum peltatum	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.96825			-0.47886096822225	-0.4814625	0.258979530318197	0.2603601273	-0.98738985	0.0193648	1.0001582164828	5066.55182822812	3081.69045909942
Podophyllum peltatum	slope	observed times (T)	SpringMonthlyAverageTemp	1	-3.44343599484659	TRUE	-3.3288839975	-3.33145	0.352208172514909	0.346735662	-4.0213805	-2.62524225	1.00060218623586	3783.65297040603	2766.98208890576
Podophyllum peltatum	slope	observed times (T)	Latitude	0.01525	0.843428381503672	TRUE	0.82956615681975	0.8217895	0.380225036603568	0.3800452362	0.0680033975	1.56988175	1.00153909237686	2785.46948941511	2660.60878962439
Podophyllum peltatum	slope	observed times (T)	Elevation	0.00175	0.00911783963733363	TRUE	0.00873689211395	0.00876167	0.00293242498787893	0.002970789402	0.00298673725	0.0142756675	1.00050643485785	3249.07660101589	3393.80221598053
Podophyllum peltatum	slope	observed times (T)	Year	0.9915	-0.0283932260496483	TRUE	-0.023742914859775	-0.0237038	0.00980186150263438	0.00970028115	-0.0428314125	-0.00467558174999999	1.00060954442248	4411.77824216664	3649.67421564581
Podophyllum peltatum	slope	observed times (T)	AnnualMonthlyAverageTemp	0.629	-0.00411297887245985	TRUE	-0.191769417464075	-0.190206	0.597940436756728	0.5873156814	-1.3720985	0.9801437	1.00065947643255	2759.63586722399	2745.76997124429
Podophyllum peltatum	slope	observed times (T)	FirstQuarterMonthlyAverageTemp	0.986	-0.533419416852223	TRUE	-0.51633423736	-0.5165835	0.238141394672196	0.239039598	-0.97917725	-0.0563112225	0.999995349457022	4137.99164853938	3055.74544015181
Podophyllum peltatum	slope	first onset (Ok1): N=500	SpringMonthlyAverageTemp	1			-3.0663961325	-3.066435	0.373926523838541	0.377603394	-3.81329	-2.3347325	1.00152888494886	3072.19135151267	2639.03123871409
Podophyllum peltatum	slope	first onset (Ok1): N=500	Latitude	0.001			1.252167203375	1.25498	0.402555553624371	0.3961195854	0.4528428	2.02678225	1.0013414381542	2336.74828503264	2423.77836921043
Podophyllum peltatum	slope	first onset (Ok1): N=500	Elevation	0.01725			0.0066128753358675	0.00659069	0.00310489132391766	0.003183609219	0.00050154965	0.012581985	1.00065554164371	2765.25148278077	3081.04082755232
Podophyllum peltatum	slope	first onset (Ok1): N=500	Year	0.922			-0.014668477620437	-0.01472285	0.0103184675613802	0.010473627549	-0.03472212	0.005640653	1.00114637250616	3740.34571518578	2595.25855097193
Podophyllum peltatum	slope	first onset (Ok1): N=500	AnnualMonthlyAverageTemp	0.5515			-0.0863008482765	-0.08445905	0.632310138011391	0.623714994	-1.363509	1.16004025	0.999991262845737	2111.78699731257	2524.07605067147
Podophyllum peltatum	slope	first onset (Ok1): N=500	FirstQuarterMonthlyAverageTemp	0.98525			-0.553807519438	-0.5568135	0.252070102261305	0.2536180038	-1.04514	-0.0662541049999999	0.999595458655991	3163.95740120284	2792.06168764177
Podophyllum peltatum	slope	last cessation (CkN): N=500	SpringMonthlyAverageTemp	1			-3.59137198	-3.592245	0.38596010933117	0.381005961	-4.348005	-2.820862	0.999984500686313	4449.5015528481	2596.20673771905
Podophyllum peltatum	slope	last cessation (CkN): N=500	Latitude	0.15975			0.406965153566	0.4018535	0.419366517360384	0.4112117121	-0.436549675	1.2425525	1.00202657438063	3395.99016355528	2949.56286122572
Podophyllum peltatum	slope	last cessation (CkN): N=500	Elevation	0.0005			0.010860907628625	0.010873	0.00323256894083973	0.00322361718	0.004536759	0.01720333	1.00040095194239	3676.24305168296	3132.86850680533
Podophyllum peltatum	slope	last cessation (CkN): N=500	Year	0.99825			-0.0328173533894	-0.03289555	0.010858208644352	0.01055752047	-0.0541646	-0.0116954875	1.00016528042813	4896.61921596272	3682.21373766107
Podophyllum peltatum	slope	last cessation (CkN): N=500	AnnualMonthlyAverageTemp	0.67475			-0.29723802695325	-0.291416	0.659914727728119	0.6620142585	-1.57664275	1.00337975	1.00052380283009	3186.78556818628	2899.46701416968
Podophyllum peltatum	slope	last cessation (CkN): N=500	FirstQuarterMonthlyAverageTemp	0.96825			-0.47886096822225	-0.4814625	0.258979530318197	0.2603601273	-0.98738985	0.0193648	1.0001582164828	5066.55182822812	3081.69045909942
Podophyllum peltatum	sigma						6.4182316075	6.41642	0.271578692395559	0.274221696	5.8986035	6.96228925	1.0015050466618	4166.60411605733	2658.82451339838
Primula meadia	anchor	onset (O)	NA	NA	NA	NA	118.8698705625	118.8875	1.28566002588741	1.2846729	116.293975	121.3	1.00004899184754	17387.3591941911	11776.8867385425
Primula meadia	anchor	duration (D)	NA	NA	NA	NA	14.19744635625	14.17195	0.812325106457005	0.801345300000001	12.6482975	15.8618475	1.00010855676967	12331.226022892	11829.8211159254
Primula meadia	anchor	cessation (C)	NA	NA	NA	NA	133.0673191875	133.066	1.40357671108701	1.40550480000001	130.328	135.769025	1.00013808232736	17213.6678637835	11565.7807817392
Primula meadia	anchor	observed (T)	NA	NA	NA	NA	125.9685908125	125.971	1.28316084459925	1.27800119999999	123.434	128.40505	1.00009499354335	17999.1629179532	12085.8305025426
Primula meadia	anchor	first onset (Ok1): N=500	NA	NA	NA	NA	83.38950320625	83.59995	4.12224706765552	4.10761743	74.68325	90.81428	1.00017811673669	12839.3873240265	11337.7958874071
Primula meadia	anchor	last cessation (CkN): N=500	NA	NA	NA	NA	168.5476830625	168.339	3.45543437577441	3.37736279999999	162.406925	175.928025	1.00000590082207	16920.2690183507	12165.2961737778
Primula meadia	intercept	onset (O)	NA	NA	NA	NA	598.6902746625	599.943	127.111079282758	128.133705	349.324925	848.37615	1.00028027387671	15363.9840085051	11722.6334064682
Primula meadia	intercept	duration (D)	NA	NA	NA	NA	-500.3950314375	-499.444	77.7079362465455	77.451024	-654.388225	-348.5923	1.0006806628576	11483.4218784061	11757.5145746737
Primula meadia	intercept	cessation (C)	NA	NA	NA	NA	98.295246948255	100.0235	135.247512377887	135.090494154	-172.9046	357.694075	1.00002117883021	17648.254371389	12159.0540795088
Primula meadia	intercept	observed (T)	NA	NA	381.94611973723	TRUE	348.49276196823	350.089	125.359193632887	125.6169915	102.961325	591.522575	1.00003150818918	17012.6287905537	12301.5249715426
Primula meadia	intercept	first onset (Ok1): N=500	NA	NA	NA	NA	563.2099091	565.0965	127.471667908888	128.2478652	312.228175	813.67585	1.00022852158139	15306.6946359907	11722.6786779526
Primula meadia	intercept	last cessation (CkN): N=500	NA	NA	NA	NA	133.775615793044	135.5585	135.03482873454	135.16916091	-135.86415	393.4618	1.00001394645055	17651.3239748759	12232.8928591205
Primula meadia	slope	onset (O)	SpringMonthlyAverageTemp	0.7261875	NA	NA	-0.880631871924975	-0.883537	1.47314610096851	1.4932865808	-3.7272215	1.99203925	1.00034851179456	12578.0339899768	10755.3219750977
Primula meadia	slope	onset (O)	Latitude	0.8959375	NA	NA	-1.8496528144085	-1.859975	1.46792878874312	1.4579947704	-4.74986275	1.039522	1.00035705488333	12579.107246797	11712.3214090432
Primula meadia	slope	onset (O)	Elevation	0.01	NA	NA	0.0468350069149112	0.04658315	0.0206159839944629	0.0206874591	0.00745420975	0.0879313925	1.00011131344008	15604.540170581	11503.1417818176
Primula meadia	slope	onset (O)	Year	0.9999375	NA	NA	-0.19842778302	-0.198026	0.0533000973678889	0.0534988797	-0.301523575	-0.0930982625	1.00023855991031	16357.1288399898	12323.1213297866
Primula meadia	slope	onset (O)	AnnualMonthlyAverageTemp	0.7494375	NA	NA	-1.52650239203819	-1.540405	2.28089269540612	2.25669422244	-6.015899	2.9783595	1.0004331605	10539.7104848824	9902.99349653376
Primula meadia	slope	onset (O)	FirstQuarterMonthlyAverageTemp	0.9928125	NA	NA	-2.35322066487063	-2.34886	0.967809660475887	0.964972449	-4.24167425	-0.432628550000001	1.00001827063494	13087.148057741	11583.3835671924
Primula meadia	slope	duration (D)	SpringMonthlyAverageTemp	0.402625	NA	NA	0.23342501809525	0.2142185	0.879780147364954	0.875149128	-1.4337305	1.98538025	1.00010557386	11672.8582241705	11402.5455579562
Primula meadia	slope	duration (D)	Latitude	0.0016875	NA	NA	2.46231670427375	2.46297	0.823786094642925	0.823132107	0.84556995	4.064729	1.00022331385229	12771.0909953864	11649.6467716707
Primula meadia	slope	duration (D)	Elevation	0.001	NA	NA	0.0265817728741875	0.02611945	0.00947150050252605	0.00936402747	0.00915960425	0.0462477675	1.00009777438668	14830.2635674907	10282.945023853
Primula meadia	slope	duration (D)	Year	0	NA	NA	0.20166629215625	0.201623	0.0324292268039168	0.031824009	0.13755075	0.266504275	1.0006315011081	12016.3136425041	10798.9047083655
Primula meadia	slope	duration (D)	AnnualMonthlyAverageTemp	0.0756875	NA	NA	1.63829020625156	1.65948	1.14576951672798	1.126449828	-0.640175075	3.84947	1.00004729672517	8930.90827339844	8896.87103644133
Primula meadia	slope	duration (D)	FirstQuarterMonthlyAverageTemp	0.938	NA	NA	-0.894923069884437	-0.8762305	0.603939894731642	0.6156837498	-2.12077325	0.220438525	1.00033700635402	11368.2951981969	9835.13278800564
Primula meadia	slope	cessation (C)	SpringMonthlyAverageTemp	0.659	NA	NA	-0.647206839315331	-0.6534425	1.57889486695228	1.6008091806	-3.73562275	2.41599875	1.00006019389692	13743.0826925227	11384.9115771759
Primula meadia	slope	cessation (C)	Latitude	0.3465	NA	NA	0.612663813714313	0.599348	1.55327263981911	1.5291106446	-2.388684	3.7065335	1.00008415660648	14944.6979785801	11949.5555645489
Primula meadia	slope	cessation (C)	Elevation	0.000125	NA	NA	0.07341678102625	0.0730786	0.0215973408722823	0.0218587131	0.03206218	0.116583075	1.00042189964954	16152.9523555679	11642.9680376802
Primula meadia	slope	cessation (C)	Year	0.480625	NA	NA	0.003238507880875	0.00267459	0.0570175133768887	0.057260398986	-0.1078702	0.11613345	1.00014505932892	18058.2180073334	12687.3199202489
Primula meadia	slope	cessation (C)	AnnualMonthlyAverageTemp	0.4818125	NA	NA	0.11178782077315	0.09929555	2.40414282353327	2.38416906	-4.61624225	4.83926425	1.00059003625277	11418.7743383392	10118.4881372408
Primula meadia	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.999	NA	NA	-3.24814370048125	-3.24916	1.04219786967828	1.0407852	-5.278658	-1.24121025	0.999945047921284	15019.8873125252	12059.2242459598
Primula meadia	slope	observed times (T)	SpringMonthlyAverageTemp	0.6985	-2.18062407196034	TRUE	-0.763919369332563	-0.7560185	1.46220070222571	1.476491688	-3.5910755	2.074955	1.00030700191682	13376.6448243645	11357.2213679939
Primula meadia	slope	observed times (T)	Latitude	0.667	-0.927083108866785	TRUE	-0.61849453541525	-0.631491	1.45398748741441	1.4352405669	-3.46579775	2.272681	1.00012674183174	13801.8654966236	11576.8995349255
Primula meadia	slope	observed times (T)	Elevation	0.0013125	0.0352012282346078	TRUE	0.0601258935930625	0.05984175	0.0205743675521422	0.02072941668	0.0209777975	0.101430025	1.00036738995928	15953.5823297733	11726.9168083537
Primula meadia	slope	observed times (T)	Year	0.967	-0.103137002830608	TRUE	-0.0975946391588562	-0.09748595	0.0527544804084591	0.05263704432	-0.199896875	0.00745385224999996	1.00016601032481	17863.2214082938	13279.3080283271
Primula meadia	slope	observed times (T)	AnnualMonthlyAverageTemp	0.6244375	0.546731867495777	TRUE	-0.707357271880813	-0.701609	2.27222145363636	2.2471783026	-5.16956975	3.76450375	1.00040341044359	11071.9934420732	10249.3924975383
Primula meadia	slope	observed times (T)	FirstQuarterMonthlyAverageTemp	0.9985	-3.0723477959538	TRUE	-2.80068218908312	-2.796735	0.959286246205355	0.954067926	-4.6611055	-0.9205012	0.999942923737044	14395.1732016092	11695.1076536912
Primula meadia	slope	first onset (Ok1): N=500	SpringMonthlyAverageTemp	0.7261875	NA	NA	-0.880631871924975	-0.883537	1.47314610096851	1.4932865808	-3.7272215	1.99203925	1.00034851179456	12578.0339899768	10755.3219750977
Primula meadia	slope	first onset (Ok1): N=500	Latitude	0.8959375	NA	NA	-1.8496528144085	-1.859975	1.46792878874312	1.4579947704	-4.74986275	1.039522	1.00035705488333	12579.107246797	11712.3214090432
Primula meadia	slope	first onset (Ok1): N=500	Elevation	0.01	NA	NA	0.0468350069149112	0.04658315	0.0206159839944629	0.0206874591	0.00745420975	0.0879313925	1.00011131344008	15604.540170581	11503.1417818176
Primula meadia	slope	first onset (Ok1): N=500	Year	0.9999375	NA	NA	-0.19842778302	-0.198026	0.0533000973678889	0.0534988797	-0.301523575	-0.0930982625	1.00023855991031	16357.1288399898	12323.1213297866
Primula meadia	slope	first onset (Ok1): N=500	AnnualMonthlyAverageTemp	0.7494375	NA	NA	-1.52650239203819	-1.540405	2.28089269540612	2.25669422244	-6.015899	2.9783595	1.0004331605	10539.7104848824	9902.99349653376
Primula meadia	slope	first onset (Ok1): N=500	FirstQuarterMonthlyAverageTemp	0.9928125	NA	NA	-2.35322066487063	-2.34886	0.967809660475887	0.964972449	-4.24167425	-0.432628550000001	1.00001827063494	13087.148057741	11583.3835671924
Primula meadia	slope	last cessation (CkN): N=500	SpringMonthlyAverageTemp	0.659	NA	NA	-0.647206839315331	-0.6534425	1.57889486695228	1.6008091806	-3.73562275	2.41599875	1.00006019389692	13743.0826925227	11384.9115771759
Primula meadia	slope	last cessation (CkN): N=500	Latitude	0.3465	NA	NA	0.612663813714313	0.599348	1.55327263981911	1.5291106446	-2.388684	3.7065335	1.00008415660648	14944.6979785801	11949.5555645489
Primula meadia	slope	last cessation (CkN): N=500	Elevation	0.000125	NA	NA	0.07341678102625	0.0730786	0.0215973408722823	0.0218587131	0.03206218	0.116583075	1.00042189964954	16152.9523555679	11642.9680376802
Primula meadia	slope	last cessation (CkN): N=500	Year	0.480625	NA	NA	0.003238507880875	0.00267459	0.0570175133768887	0.057260398986	-0.1078702	0.11613345	1.00014505932892	18058.2180073334	12687.3199202489
Primula meadia	slope	last cessation (CkN): N=500	AnnualMonthlyAverageTemp	0.4818125	NA	NA	0.11178782077315	0.09929555	2.40414282353327	2.38416906	-4.61624225	4.83926425	1.00059003625277	11418.7743383392	10118.4881372408
Primula meadia	slope	last cessation (CkN): N=500	FirstQuarterMonthlyAverageTemp	0.999	NA	NA	-3.24814370048125	-3.24916	1.04219786967828	1.0407852	-5.278658	-1.24121025	0.999945047921284	15019.8873125252	12059.2242459598
Primula meadia	sigma	NA	NA	NA	NA	NA	11.70137748625	11.6334	1.18390224306074	1.17132813	9.60053	14.2544425	1.00010806235224	13657.5914898333	11063.509444413
Sanguinaria canadensis	anchor	onset (O)					98.3604176	98.35515	0.516749105823931	0.515796540000004	97.3244975	99.3657425	0.99985055509905	4916.48422956247	3031.39433350184
Sanguinaria canadensis	anchor	duration (D)					12.36361985	12.35635	0.327725692650703	0.32861829	11.7418275	13.042085	1.00013763483414	3954.08801853554	3028.34010619315
Sanguinaria canadensis	anchor	cessation (C)					110.724035	110.737	0.54439915079273	0.535218600000006	109.63685	111.781075	0.999884287504052	4823.29165666885	3271.23984331378
Sanguinaria canadensis	anchor	observed (T)					104.54222925	104.5445	0.504838873073755	0.501118800000001	103.517925	105.526075	0.999861826122308	5067.19263058071	2938.9573533742
Sanguinaria canadensis	anchor	first onset (Ok1): N=500					72.3432947	72.4108	1.61672576899267	1.62507786	69.11029	75.32932	1.00283457000662	4794.96406352295	2961.70056579962
Sanguinaria canadensis	anchor	last cessation (CkN): N=500					136.74116	136.6815	1.27362788635387	1.2579861	134.40695	139.380075	1.00188985924475	4734.35978724994	3037.40680679918
Sanguinaria canadensis	intercept	onset (O)					44.671237509525	44.71975	38.5187864476576	38.46353658	-31.38584	120.90405	1.00088932655426	4017.57062153856	2978.0741624251
Sanguinaria canadensis	intercept	duration (D)					223.60610775	224.0645	23.7687711650353	23.9943984	176.2156	269.513525	1.0012100678516	3884.61138959951	3443.01167849047
Sanguinaria canadensis	intercept	cessation (C)					268.27734625	268.084	40.612005059306	41.0583831	189.9205	348.54385	1.00076967705408	4852.69025984999	2985.0051751066
Sanguinaria canadensis	intercept	observed (T)			191.68682497161	TRUE	156.474291475	156.363	37.7528399588965	37.7440308	82.7817475	230.4176	1.00084466712956	4463.24201993917	2743.351359603
Sanguinaria canadensis	intercept	first onset (Ok1): N=500					18.6541124186725	18.67835	38.5610095122887	38.627171142	-57.6825025	95.6569275	1.00088493420997	4009.11230444075	3025.44139341237
Sanguinaria canadensis	intercept	last cessation (CkN): N=500					294.294472	293.79	40.5764148556998	40.5965532	215.66275	374.156375	1.00079293349739	4862.80952806498	2763.34311411923
Sanguinaria canadensis	slope	onset (O)	SpringMonthlyAverageTemp	1			-2.7529665105	-2.754955	0.570181441607748	0.581787066	-3.885044	-1.6434195	1.0009028452077	3425.91888912124	2707.42327678594
Sanguinaria canadensis	slope	onset (O)	Latitude	0			3.17558797725	3.18112	0.673235008704095	0.66998694	1.88231425	4.5096345	1.00062963156034	2927.16165518137	2986.71902342644
Sanguinaria canadensis	slope	onset (O)	Elevation	0.00075			0.01487684238875	0.0147916	0.00476374285022428	0.00477515808	0.0057288165	0.024440685	1.00108040917892	3620.11559496312	3117.64665289896
